step	loss
213	0.000194549560546875
214	0.00019359588623046875
215	0.0001926422119140625
216	0.00019168853759765625
217	0.00019073486328125
218	0.00018978118896484375
219	0.0001888275146484375
220	0.00018787384033203125
221	0.000186920166015625
222	0.00018596649169921875
223	0.0001850128173828125
224	0.00018405914306640625
225	0.00018310546875
226	0.00018310546875
227	0.00018215179443359375
228	0.0001811981201171875
229	0.00018024444580078125
230	0.000179290771484375
231	0.00017833709716796875
232	0.0001773834228515625
233	0.00017642974853515625
234	0.00017547607421875
235	0.00017452239990234375
236	0.00017452239990234375
237	0.0001735687255859375
238	0.00017261505126953125
239	0.000171661376953125
240	0.00017070770263671875
241	0.0001697540283203125
242	0.00016880035400390625
243	0.0001678466796875
244	0.0001678466796875
245	0.00016689300537109375
246	0.0001659393310546875
247	0.00016498565673828125
248	0.000164031982421875
249	0.000164031982421875
250	0.00016307830810546875
251	0.0001621246337890625
252	0.00016117095947265625
253	0.00016021728515625
254	0.00016021728515625
255	0.00015926361083984375
256	0.0001583099365234375
257	0.00015735626220703125
258	0.000156402587890625
259	0.000156402587890625
260	0.00015544891357421875
261	0.0001544952392578125
262	0.00015354156494140625
263	0.00015354156494140625
264	0.000152587890625
265	0.00015163421630859375
266	0.0001506805419921875
267	0.0001506805419921875
268	0.00014972686767578125
269	0.000148773193359375
270	0.00014781951904296875
271	0.00014781951904296875
272	0.0001468658447265625
273	0.00014591217041015625
274	0.00014591217041015625
275	0.00014495849609375
276	0.00014400482177734375
277	0.0001430511474609375
278	0.0001430511474609375
279	0.00014209747314453125
280	0.000141143798828125
281	0.000141143798828125
282	0.00014019012451171875
283	0.0001392364501953125
284	0.0001392364501953125
285	0.00013828277587890625
286	0.0001373291015625
287	0.0001373291015625
288	0.00013637542724609375
289	0.0001354217529296875
290	0.0001354217529296875
291	0.00013446807861328125
292	0.000133514404296875
293	0.000133514404296875
294	0.00013256072998046875
295	0.0001316070556640625
296	0.0001316070556640625
297	0.00013065338134765625
298	0.00013065338134765625
299	0.00012969970703125
300	0.00012874603271484375
301	0.00012874603271484375
302	0.0001277923583984375
303	0.0001277923583984375
304	0.00012683868408203125
305	0.000125885009765625
306	0.000125885009765625
307	0.00012493133544921875
308	0.0001239776611328125
309	0.0001239776611328125
310	0.00012302398681640625
311	0.00012302398681640625
312	0.0001220703125
313	0.0001220703125
314	0.00012159347534179688
315	0.00012063980102539062
316	0.0001201629638671875
317	0.00011920928955078125
318	0.00011873245239257812
319	0.000118255615234375
320	0.00011777877807617188
321	0.00011730194091796875
322	0.00011682510375976562
323	0.0001163482666015625
324	0.00011587142944335938
325	0.00011491775512695312
326	0.00011444091796875
327	0.00011396408081054688
328	0.00011348724365234375
329	0.00011301040649414062
330	0.0001125335693359375
331	0.00011205673217773438
332	0.00011157989501953125
333	0.00011110305786132812
334	0.000110626220703125
335	0.00011014938354492188
336	0.00010967254638671875
337	0.00010919570922851562
338	0.0001087188720703125
339	0.00010824203491210938
340	0.00010776519775390625
341	0.00010728836059570312
342	0.0001068115234375
343	0.00010633468627929688
344	0.00010585784912109375
345	0.00010538101196289062
346	0.0001049041748046875
347	0.00010442733764648438
348	0.00010395050048828125
349	0.00010347366333007812
350	0.000102996826171875
351	0.00010251998901367188
352	0.00010204315185546875
353	0.00010156631469726562
354	0.0001010894775390625
355	0.00010061264038085938
356	0.00010013580322265625
357	9.965896606445312e-05
358	9.965896606445312e-05
359	9.918212890625e-05
360	9.918212890625e-05
361	9.918212890625e-05
362	9.918212890625e-05
363	9.822845458984375e-05
364	9.72747802734375e-05
365	9.632110595703125e-05
366	9.632110595703125e-05
367	9.632110595703125e-05
368	9.5367431640625e-05
369	9.489059448242188e-05
370	9.441375732421875e-05
371	9.393692016601562e-05
372	9.393692016601562e-05
373	9.298324584960938e-05
374	9.250640869140625e-05
375	9.250640869140625e-05
376	9.202957153320312e-05
377	9.1552734375e-05
378	9.107589721679688e-05
379	9.059906005859375e-05
380	9.012222290039062e-05
381	8.96453857421875e-05
382	8.916854858398438e-05
383	8.916854858398438e-05
384	8.869171142578125e-05
385	8.821487426757812e-05
386	8.7738037109375e-05
387	8.7738037109375e-05
388	8.726119995117188e-05
389	8.678436279296875e-05
390	8.630752563476562e-05
391	8.58306884765625e-05
392	8.58306884765625e-05
393	8.535385131835938e-05
394	8.487701416015625e-05
395	8.440017700195312e-05
396	8.440017700195312e-05
397	8.392333984375e-05
398	8.344650268554688e-05
399	8.296966552734375e-05
400	8.296966552734375e-05
401	8.249282836914062e-05
402	8.20159912109375e-05
403	8.153915405273438e-05
404	8.153915405273438e-05
405	8.106231689453125e-05
406	8.058547973632812e-05
407	8.0108642578125e-05
408	8.0108642578125e-05
409	7.963180541992188e-05
410	7.915496826171875e-05
411	7.915496826171875e-05
412	7.867813110351562e-05
413	7.82012939453125e-05
414	7.82012939453125e-05
415	7.772445678710938e-05
416	7.724761962890625e-05
417	7.677078247070312e-05
418	7.677078247070312e-05
419	7.62939453125e-05
420	7.581710815429688e-05
421	7.581710815429688e-05
422	7.534027099609375e-05
423	7.534027099609375e-05
424	7.486343383789062e-05
425	7.43865966796875e-05
426	7.43865966796875e-05
427	7.390975952148438e-05
428	7.343292236328125e-05
429	7.343292236328125e-05
430	7.295608520507812e-05
431	7.295608520507812e-05
432	7.2479248046875e-05
433	7.2479248046875e-05
434	7.200241088867188e-05
435	7.152557373046875e-05
436	7.104873657226562e-05
437	7.104873657226562e-05
438	7.05718994140625e-05
439	7.009506225585938e-05
440	7.009506225585938e-05
441	7.009506225585938e-05
442	6.961822509765625e-05
443	6.961822509765625e-05
444	6.914138793945312e-05
445	6.914138793945312e-05
446	6.866455078125e-05
447	6.818771362304688e-05
448	6.771087646484375e-05
449	6.723403930664062e-05
450	6.723403930664062e-05
451	6.723403930664062e-05
452	6.67572021484375e-05
453	6.67572021484375e-05
454	6.628036499023438e-05
455	6.580352783203125e-05
456	6.580352783203125e-05
457	6.532669067382812e-05
458	6.4849853515625e-05
459	6.4849853515625e-05
460	6.437301635742188e-05
461	6.437301635742188e-05
462	6.389617919921875e-05
463	6.389617919921875e-05
464	6.341934204101562e-05
465	6.341934204101562e-05
466	6.29425048828125e-05
467	6.29425048828125e-05
468	6.246566772460938e-05
469	6.246566772460938e-05
470	6.198883056640625e-05
471	6.198883056640625e-05
472	6.151199340820312e-05
473	6.151199340820312e-05
474	6.103515625e-05
475	6.103515625e-05
476	6.079673767089844e-05
477	6.031990051269531e-05
478	6.008148193359375e-05
479	5.984306335449219e-05
480	5.9604644775390625e-05
481	5.936622619628906e-05
482	5.936622619628906e-05
483	5.91278076171875e-05
484	5.91278076171875e-05
485	5.888938903808594e-05
486	5.8650970458984375e-05
487	5.841255187988281e-05
488	5.817413330078125e-05
489	5.7697296142578125e-05
490	5.745887756347656e-05
491	5.7220458984375e-05
492	5.698204040527344e-05
493	5.6743621826171875e-05
494	5.6743621826171875e-05
495	5.6743621826171875e-05
496	5.650520324707031e-05
497	5.626678466796875e-05
498	5.602836608886719e-05
499	5.555152893066406e-05
500	5.507469177246094e-05
501	5.507469177246094e-05
502	5.4836273193359375e-05
503	5.4836273193359375e-05
504	5.459785461425781e-05
505	5.435943603515625e-05
506	5.3882598876953125e-05
507	5.364418029785156e-05
508	5.340576171875e-05
509	5.340576171875e-05
510	5.316734313964844e-05
511	5.316734313964844e-05
512	5.2928924560546875e-05
513	5.269050598144531e-05
514	5.245208740234375e-05
515	5.221366882324219e-05
516	5.1975250244140625e-05
517	5.1975250244140625e-05
518	5.221366882324219e-05
519	5.221366882324219e-05
520	5.221366882324219e-05
521	5.221366882324219e-05
522	5.1975250244140625e-05
523	5.14984130859375e-05
524	5.078315734863281e-05
525	5.030632019042969e-05
526	5.030632019042969e-05
527	5.030632019042969e-05
528	5.0067901611328125e-05
529	4.982948303222656e-05
530	4.935264587402344e-05
531	4.9114227294921875e-05
532	4.9114227294921875e-05
533	4.9114227294921875e-05
534	4.863739013671875e-05
535	4.839897155761719e-05
536	4.839897155761719e-05
537	4.8160552978515625e-05
538	4.8160552978515625e-05
539	4.792213439941406e-05
540	4.76837158203125e-05
541	4.7206878662109375e-05
542	4.7206878662109375e-05
543	4.7206878662109375e-05
544	4.696846008300781e-05
545	4.696846008300781e-05
546	4.673004150390625e-05
547	4.6253204345703125e-05
548	4.601478576660156e-05
549	4.601478576660156e-05
550	4.601478576660156e-05
551	4.57763671875e-05
552	4.553794860839844e-05
553	4.5299530029296875e-05
554	4.506111145019531e-05
555	4.506111145019531e-05
556	4.506111145019531e-05
557	4.506111145019531e-05
558	4.482269287109375e-05
559	4.4345855712890625e-05
560	4.410743713378906e-05
561	4.410743713378906e-05
562	4.410743713378906e-05
563	4.38690185546875e-05
564	4.363059997558594e-05
565	4.3392181396484375e-05
566	4.315376281738281e-05
567	4.315376281738281e-05
568	4.315376281738281e-05
569	4.291534423828125e-05
570	4.291534423828125e-05
571	4.267692565917969e-05
572	4.267692565917969e-05
573	4.2438507080078125e-05
574	4.2438507080078125e-05
575	4.2438507080078125e-05
576	4.220008850097656e-05
577	4.172325134277344e-05
578	4.1484832763671875e-05
579	4.1484832763671875e-05
580	4.124641418457031e-05
581	4.1484832763671875e-05
582	4.124641418457031e-05
583	4.124641418457031e-05
584	4.100799560546875e-05
585	4.100799560546875e-05
586	4.100799560546875e-05
587	4.076957702636719e-05
588	4.0531158447265625e-05
589	4.0531158447265625e-05
590	4.029273986816406e-05
591	4.00543212890625e-05
592	4.00543212890625e-05
593	3.981590270996094e-05
594	3.933906555175781e-05
595	3.910064697265625e-05
596	3.910064697265625e-05
597	3.886222839355469e-05
598	3.886222839355469e-05
599	3.886222839355469e-05
600	3.886222839355469e-05
601	3.838539123535156e-05
602	3.838539123535156e-05
603	3.814697265625e-05
604	3.790855407714844e-05
605	3.790855407714844e-05
606	3.790855407714844e-05
607	3.790855407714844e-05
608	3.7670135498046875e-05
609	3.7670135498046875e-05
610	3.7670135498046875e-05
611	3.743171691894531e-05
612	3.743171691894531e-05
613	3.719329833984375e-05
614	3.6716461181640625e-05
615	3.6716461181640625e-05
616	3.647804260253906e-05
617	3.647804260253906e-05
618	3.647804260253906e-05
619	3.647804260253906e-05
620	3.647804260253906e-05
621	3.647804260253906e-05
622	3.62396240234375e-05
623	3.600120544433594e-05
624	3.5762786865234375e-05
625	3.552436828613281e-05
626	3.552436828613281e-05
627	3.552436828613281e-05
628	3.552436828613281e-05
629	3.528594970703125e-05
630	3.504753112792969e-05
631	3.4809112548828125e-05
632	3.4809112548828125e-05
633	3.457069396972656e-05
634	3.457069396972656e-05
635	3.457069396972656e-05
636	3.457069396972656e-05
637	3.4332275390625e-05
638	3.4332275390625e-05
639	3.409385681152344e-05
640	3.3855438232421875e-05
641	3.3855438232421875e-05
642	3.361701965332031e-05
643	3.361701965332031e-05
644	3.361701965332031e-05
645	3.361701965332031e-05
646	3.337860107421875e-05
647	3.337860107421875e-05
648	3.337860107421875e-05
649	3.337860107421875e-05
650	3.314018249511719e-05
651	3.2901763916015625e-05
652	3.266334533691406e-05
653	3.24249267578125e-05
654	3.24249267578125e-05
655	3.24249267578125e-05
656	3.24249267578125e-05
657	3.218650817871094e-05
658	3.218650817871094e-05
659	3.1948089599609375e-05
660	3.1948089599609375e-05
661	3.1948089599609375e-05
662	3.1948089599609375e-05
663	3.170967102050781e-05
664	3.147125244140625e-05
665	3.123283386230469e-05
666	3.123283386230469e-05
667	3.123283386230469e-05
668	3.0994415283203125e-05
669	3.0994415283203125e-05
670	3.0994415283203125e-05
671	3.0994415283203125e-05
672	3.075599670410156e-05
673	3.0517578125e-05
674	3.0517578125e-05
675	3.0279159545898438e-05
676	3.0279159545898438e-05
677	3.0279159545898438e-05
678	3.0279159545898438e-05
679	3.0159950256347656e-05
680	3.0040740966796875e-05
681	3.0040740966796875e-05
682	3.0040740966796875e-05
683	2.9921531677246094e-05
684	2.9802322387695312e-05
685	2.956390380859375e-05
686	2.944469451904297e-05
687	2.9325485229492188e-05
688	2.9325485229492188e-05
689	2.9325485229492188e-05
690	2.9206275939941406e-05
691	2.9206275939941406e-05
692	2.9087066650390625e-05
693	2.8848648071289062e-05
694	2.872943878173828e-05
695	2.86102294921875e-05
696	2.86102294921875e-05
697	2.86102294921875e-05
698	2.849102020263672e-05
699	2.8371810913085938e-05
700	2.8252601623535156e-05
701	2.8252601623535156e-05
702	2.8371810913085938e-05
703	2.849102020263672e-05
704	2.849102020263672e-05
705	2.849102020263672e-05
706	2.8133392333984375e-05
707	2.777576446533203e-05
708	2.777576446533203e-05
709	2.8014183044433594e-05
710	2.8133392333984375e-05
711	2.7894973754882812e-05
712	2.753734588623047e-05
713	2.7298927307128906e-05
714	2.7298927307128906e-05
715	2.7298927307128906e-05
716	2.7060508728027344e-05
717	2.682209014892578e-05
718	2.6702880859375e-05
719	2.6702880859375e-05
720	2.6702880859375e-05
721	2.6464462280273438e-05
722	2.6345252990722656e-05
723	2.6226043701171875e-05
724	2.6226043701171875e-05
725	2.6226043701171875e-05
726	2.6106834411621094e-05
727	2.5987625122070312e-05
728	2.5987625122070312e-05
729	2.586841583251953e-05
730	2.586841583251953e-05
731	2.586841583251953e-05
732	2.574920654296875e-05
733	2.562999725341797e-05
734	2.562999725341797e-05
735	2.562999725341797e-05
736	2.562999725341797e-05
737	2.5510787963867188e-05
738	2.5272369384765625e-05
739	2.5272369384765625e-05
740	2.5153160095214844e-05
741	2.5153160095214844e-05
742	2.5033950805664062e-05
743	2.47955322265625e-05
744	2.47955322265625e-05
745	2.47955322265625e-05
746	2.47955322265625e-05
747	2.47955322265625e-05
748	2.47955322265625e-05
749	2.467632293701172e-05
750	2.4557113647460938e-05
751	2.4557113647460938e-05
752	2.4557113647460938e-05
753	2.4318695068359375e-05
754	2.4199485778808594e-05
755	2.4199485778808594e-05
756	2.4199485778808594e-05
757	2.4318695068359375e-05
758	2.4199485778808594e-05
759	2.4318695068359375e-05
760	2.4437904357910156e-05
761	2.4437904357910156e-05
762	2.4437904357910156e-05
763	2.4437904357910156e-05
764	2.4199485778808594e-05
765	2.384185791015625e-05
766	2.3484230041503906e-05
767	2.3484230041503906e-05
768	2.3484230041503906e-05
769	2.3484230041503906e-05
770	2.3603439331054688e-05
771	2.3484230041503906e-05
772	2.3126602172851562e-05
773	2.288818359375e-05
774	2.276897430419922e-05
775	2.288818359375e-05
776	2.288818359375e-05
777	2.300739288330078e-05
778	2.276897430419922e-05
779	2.2649765014648438e-05
780	2.2411346435546875e-05
781	2.2411346435546875e-05
782	2.2292137145996094e-05
783	2.2411346435546875e-05
784	2.2411346435546875e-05
785	2.2411346435546875e-05
786	2.2292137145996094e-05
787	2.2172927856445312e-05
788	2.205371856689453e-05
789	2.193450927734375e-05
790	2.193450927734375e-05
791	2.193450927734375e-05
792	2.193450927734375e-05
793	2.193450927734375e-05
794	2.181529998779297e-05
795	2.1696090698242188e-05
796	2.1457672119140625e-05
797	2.1338462829589844e-05
798	2.1338462829589844e-05
799	2.1338462829589844e-05
800	2.1457672119140625e-05
801	2.1457672119140625e-05
802	2.1457672119140625e-05
803	2.1457672119140625e-05
804	2.1457672119140625e-05
805	2.1338462829589844e-05
806	2.1219253540039062e-05
807	2.1219253540039062e-05
808	2.1219253540039062e-05
809	2.110004425048828e-05
810	2.110004425048828e-05
811	2.09808349609375e-05
812	2.09808349609375e-05
813	2.086162567138672e-05
814	2.0742416381835938e-05
815	2.0623207092285156e-05
816	2.0623207092285156e-05
817	2.0623207092285156e-05
818	2.0742416381835938e-05
819	2.0503997802734375e-05
820	2.0384788513183594e-05
821	2.0265579223632812e-05
822	2.014636993408203e-05
823	2.0265579223632812e-05
824	2.0265579223632812e-05
825	2.0265579223632812e-05
826	2.014636993408203e-05
827	2.002716064453125e-05
828	1.990795135498047e-05
829	1.9788742065429688e-05
830	1.9788742065429688e-05
831	1.9788742065429688e-05
832	1.9788742065429688e-05
833	1.9788742065429688e-05
834	1.9788742065429688e-05
835	1.9669532775878906e-05
836	1.9550323486328125e-05
837	1.9431114196777344e-05
838	1.9550323486328125e-05
839	1.9669532775878906e-05
840	1.9431114196777344e-05
841	1.9311904907226562e-05
842	1.919269561767578e-05
843	1.919269561767578e-05
844	1.919269561767578e-05
845	1.9073486328125e-05
846	1.9073486328125e-05
847	1.895427703857422e-05
848	1.895427703857422e-05
849	1.895427703857422e-05
850	1.895427703857422e-05
851	1.919269561767578e-05
852	1.9073486328125e-05
853	1.9073486328125e-05
854	1.8835067749023438e-05
855	1.8596649169921875e-05
856	1.8715858459472656e-05
857	1.8715858459472656e-05
858	1.8715858459472656e-05
859	1.8596649169921875e-05
860	1.8596649169921875e-05
861	1.8477439880371094e-05
862	1.8358230590820312e-05
863	1.8358230590820312e-05
864	1.8358230590820312e-05
865	1.8477439880371094e-05
866	1.8358230590820312e-05
867	1.8358230590820312e-05
868	1.8477439880371094e-05
869	1.8596649169921875e-05
870	1.8477439880371094e-05
871	1.823902130126953e-05
872	1.800060272216797e-05
873	1.7881393432617188e-05
874	1.7881393432617188e-05
875	1.800060272216797e-05
876	1.800060272216797e-05
877	1.7881393432617188e-05
878	1.7642974853515625e-05
879	1.7642974853515625e-05
880	1.7762184143066406e-05
881	1.7762184143066406e-05
882	1.7762184143066406e-05
883	1.7523765563964844e-05
884	1.728534698486328e-05
885	1.728534698486328e-05
886	1.728534698486328e-05
887	1.728534698486328e-05
888	1.7404556274414062e-05
889	1.7404556274414062e-05
890	1.7404556274414062e-05
891	1.728534698486328e-05
892	1.728534698486328e-05
893	1.71661376953125e-05
894	1.704692840576172e-05
895	1.704692840576172e-05
896	1.71661376953125e-05
897	1.71661376953125e-05
898	1.728534698486328e-05
899	1.728534698486328e-05
900	1.71661376953125e-05
901	1.6927719116210938e-05
902	1.6689300537109375e-05
903	1.6570091247558594e-05
904	1.6689300537109375e-05
905	1.6808509826660156e-05
906	1.6808509826660156e-05
907	1.6689300537109375e-05
908	1.6570091247558594e-05
909	1.6450881958007812e-05
910	1.633167266845703e-05
911	1.633167266845703e-05
912	1.633167266845703e-05
913	1.6450881958007812e-05
914	1.6570091247558594e-05
915	1.6450881958007812e-05
916	1.633167266845703e-05
917	1.621246337890625e-05
918	1.621246337890625e-05
919	1.621246337890625e-05
920	1.621246337890625e-05
921	1.609325408935547e-05
922	1.609325408935547e-05
923	1.609325408935547e-05
924	1.609325408935547e-05
925	1.5974044799804688e-05
926	1.5854835510253906e-05
927	1.5735626220703125e-05
928	1.5735626220703125e-05
929	1.5735626220703125e-05
930	1.5854835510253906e-05
931	1.5854835510253906e-05
932	1.5735626220703125e-05
933	1.5497207641601562e-05
934	1.537799835205078e-05
935	1.537799835205078e-05
936	1.5497207641601562e-05
937	1.5616416931152344e-05
938	1.5497207641601562e-05
939	1.52587890625e-05
940	1.519918441772461e-05
941	1.52587890625e-05
942	1.537799835205078e-05
943	1.52587890625e-05
944	1.519918441772461e-05
945	1.5139579772949219e-05
946	1.5139579772949219e-05
947	1.519918441772461e-05
948	1.537799835205078e-05
949	1.537799835205078e-05
950	1.537799835205078e-05
951	1.519918441772461e-05
952	1.4960765838623047e-05
953	1.4841556549072266e-05
954	1.4841556549072266e-05
955	1.4960765838623047e-05
956	1.4960765838623047e-05
957	1.4781951904296875e-05
958	1.4722347259521484e-05
959	1.4662742614746094e-05
960	1.4603137969970703e-05
961	1.4603137969970703e-05
962	1.4543533325195312e-05
963	1.4603137969970703e-05
964	1.4603137969970703e-05
965	1.4603137969970703e-05
966	1.4543533325195312e-05
967	1.4483928680419922e-05
968	1.4424324035644531e-05
969	1.436471939086914e-05
970	1.430511474609375e-05
971	1.424551010131836e-05
972	1.424551010131836e-05
973	1.4185905456542969e-05
974	1.4126300811767578e-05
975	1.4007091522216797e-05
976	1.4007091522216797e-05
977	1.4007091522216797e-05
978	1.4126300811767578e-05
979	1.424551010131836e-05
980	1.4424324035644531e-05
981	1.4603137969970703e-05
982	1.4543533325195312e-05
983	1.436471939086914e-05
984	1.4126300811767578e-05
985	1.3887882232666016e-05
986	1.3887882232666016e-05
987	1.3828277587890625e-05
988	1.3768672943115234e-05
989	1.3828277587890625e-05
990	1.3947486877441406e-05
991	1.3887882232666016e-05
992	1.3768672943115234e-05
993	1.3589859008789062e-05
994	1.3470649719238281e-05
995	1.341104507446289e-05
996	1.3470649719238281e-05
997	1.3530254364013672e-05
998	1.3470649719238281e-05
999	1.341104507446289e-05
