step	loss
450	6.34193e-05
451	6.34193e-05
452	6.29425e-05
453	6.29425e-05
454	6.24657e-05
455	6.24657e-05
456	6.19888e-05
457	6.19888e-05
458	6.1512e-05
459	6.10352e-05
460	6.10352e-05
461	6.07967e-05
462	6.05583e-05
463	6.03199e-05
464	6.00815e-05
465	5.98431e-05
466	5.96046e-05
467	5.93662e-05
468	5.91278e-05
469	5.88894e-05
470	5.88894e-05
471	5.88894e-05
472	5.88894e-05
473	5.88894e-05
474	5.88894e-05
475	5.84126e-05
476	5.81741e-05
477	5.76973e-05
478	5.74589e-05
479	5.72205e-05
480	5.72205e-05
481	5.6982e-05
482	5.62668e-05
483	5.57899e-05
484	5.57899e-05
485	5.55515e-05
486	5.55515e-05
487	5.50747e-05
488	5.48363e-05
489	5.43594e-05
490	5.43594e-05
491	5.4121e-05
492	5.38826e-05
493	5.36442e-05
494	5.34058e-05
495	5.31673e-05
496	5.26905e-05
497	5.26905e-05
498	5.24521e-05
499	5.22137e-05
500	5.19753e-05
501	5.17368e-05
502	5.17368e-05
503	5.14984e-05
504	5.126e-05
505	5.10216e-05
506	5.07832e-05
507	5.05447e-05
508	5.05447e-05
509	5.03063e-05
510	5.00679e-05
511	4.98295e-05
512	4.95911e-05
513	4.93526e-05
514	4.93526e-05
515	4.91142e-05
516	4.88758e-05
517	4.88758e-05
518	4.88758e-05
519	4.88758e-05
520	4.88758e-05
521	4.88758e-05
522	4.88758e-05
523	4.88758e-05
524	4.86374e-05
525	4.79221e-05
526	4.74453e-05
527	4.69685e-05
528	4.69685e-05
529	4.69685e-05
530	4.673e-05
531	4.64916e-05
532	4.60148e-05
533	4.60148e-05
534	4.60148e-05
535	4.57764e-05
536	4.55379e-05
537	4.52995e-05
538	4.50611e-05
539	4.48227e-05
540	4.45843e-05
541	4.43459e-05
542	4.43459e-05
543	4.41074e-05
544	4.3869e-05
545	4.3869e-05
546	4.36306e-05
547	4.36306e-05
548	4.33922e-05
549	4.31538e-05
550	4.31538e-05
551	4.31538e-05
552	4.29153e-05
553	4.31538e-05
554	4.31538e-05
555	4.31538e-05
556	4.33922e-05
557	4.33922e-05
558	4.29153e-05
559	4.26769e-05
560	4.22001e-05
561	4.22001e-05
562	4.19617e-05
563	4.17233e-05
564	4.14848e-05
565	4.12464e-05
566	4.12464e-05
567	4.07696e-05
568	4.05312e-05
569	4.02927e-05
570	4.02927e-05
571	4.02927e-05
572	4.00543e-05
573	3.98159e-05
574	3.95775e-05
575	3.93391e-05
576	3.95775e-05
577	3.93391e-05
578	3.91006e-05
579	3.91006e-05
580	3.88622e-05
581	3.88622e-05
582	3.86238e-05
583	3.83854e-05
584	3.83854e-05
585	3.8147e-05
586	3.8147e-05
587	3.79086e-05
588	3.76701e-05
589	3.74317e-05
590	3.74317e-05
591	3.74317e-05
592	3.71933e-05
593	3.71933e-05
594	3.71933e-05
595	3.69549e-05
596	3.69549e-05
597	3.67165e-05
598	3.67165e-05
599	3.67165e-05
600	3.6478e-05
601	3.6478e-05
602	3.60012e-05
603	3.60012e-05
604	3.57628e-05
605	3.57628e-05
606	3.55244e-05
607	3.55244e-05
608	3.55244e-05
609	3.52859e-05
610	3.52859e-05
611	3.50475e-05
612	3.50475e-05
613	3.48091e-05
614	3.45707e-05
615	3.43323e-05
616	3.43323e-05
617	3.40939e-05
618	3.40939e-05
619	3.40939e-05
620	3.38554e-05
621	3.38554e-05
622	3.38554e-05
623	3.38554e-05
624	3.38554e-05
625	3.38554e-05
626	3.38554e-05
627	3.33786e-05
628	3.29018e-05
629	3.26633e-05
630	3.29018e-05
631	3.29018e-05
632	3.29018e-05
633	3.26633e-05
634	3.24249e-05
635	3.24249e-05
636	3.21865e-05
637	3.21865e-05
638	3.21865e-05
639	3.19481e-05
640	3.19481e-05
641	3.17097e-05
642	3.17097e-05
643	3.17097e-05
644	3.14713e-05
645	3.14713e-05
646	3.14713e-05
647	3.12328e-05
648	3.12328e-05
649	3.12328e-05
650	3.12328e-05
651	3.09944e-05
652	3.0756e-05
653	3.03984e-05
654	3.03984e-05
655	3.05176e-05
656	3.0756e-05
657	3.05176e-05
658	3.05176e-05
659	3.02792e-05
660	3.02792e-05
661	3.016e-05
662	2.99215e-05
663	2.98023e-05
664	2.96831e-05
665	2.95639e-05
666	2.94447e-05
667	2.93255e-05
668	2.94447e-05
669	2.98023e-05
670	3.00407e-05
671	3.00407e-05
672	2.94447e-05
673	2.89679e-05
674	2.87294e-05
675	2.89679e-05
676	2.92063e-05
677	2.90871e-05
678	2.87294e-05
679	2.8491e-05
680	2.82526e-05
681	2.81334e-05
682	2.81334e-05
683	2.80142e-05
684	2.7895e-05
685	2.77758e-05
686	2.76566e-05
687	2.75373e-05
688	2.74181e-05
689	2.72989e-05
690	2.71797e-05
691	2.70605e-05
692	2.69413e-05
693	2.68221e-05
694	2.67029e-05
695	2.65837e-05
696	2.65837e-05
697	2.65837e-05
698	2.64645e-05
699	2.63453e-05
700	2.63453e-05
701	2.6226e-05
702	2.61068e-05
703	2.59876e-05
704	2.58684e-05
705	2.58684e-05
706	2.58684e-05
707	2.58684e-05
708	2.58684e-05
709	2.57492e-05
710	2.55108e-05
711	2.55108e-05
712	2.53916e-05
713	2.53916e-05
714	2.52724e-05
715	2.51532e-05
716	2.5034e-05
717	2.5034e-05
718	2.5034e-05
719	2.49147e-05
720	2.5034e-05
721	2.5034e-05
722	2.51532e-05
723	2.49147e-05
724	2.46763e-05
725	2.44379e-05
726	2.44379e-05
727	2.46763e-05
728	2.47955e-05
729	2.47955e-05
730	2.49147e-05
731	2.5034e-05
732	2.51532e-05
733	2.47955e-05
734	2.41995e-05
735	2.38419e-05
736	2.40803e-05
737	2.45571e-05
738	2.46763e-05
739	2.46763e-05
740	2.46763e-05
741	2.47955e-05
742	2.46763e-05
743	2.44379e-05
744	2.39611e-05
745	2.36034e-05
746	2.36034e-05
747	2.39611e-05
748	2.40803e-05
749	2.36034e-05
750	2.31266e-05
751	2.30074e-05
752	2.31266e-05
753	2.30074e-05
754	2.28882e-05
755	2.2769e-05
756	2.25306e-05
757	2.25306e-05
758	2.26498e-05
759	2.24113e-05
760	2.21729e-05
761	2.19345e-05
762	2.20537e-05
763	2.20537e-05
764	2.19345e-05
765	2.18153e-05
766	2.16961e-05
767	2.16961e-05
768	2.15769e-05
769	2.14577e-05
770	2.14577e-05
771	2.14577e-05
772	2.13385e-05
773	2.12193e-05
774	2.12193e-05
775	2.12193e-05
776	2.11e-05
777	2.11e-05
778	2.13385e-05
779	2.14577e-05
780	2.16961e-05
781	2.16961e-05
782	2.16961e-05
783	2.14577e-05
784	2.12193e-05
785	2.09808e-05
786	2.08616e-05
787	2.08616e-05
788	2.07424e-05
789	2.07424e-05
790	2.07424e-05
791	2.06232e-05
792	2.0504e-05
793	2.02656e-05
794	2.02656e-05
795	2.03848e-05
796	2.03848e-05
797	2.01464e-05
798	2.00272e-05
799	1.9908e-05
800	1.9908e-05
801	1.9908e-05
802	2.00272e-05
803	1.9908e-05
804	1.97887e-05
805	1.96695e-05
806	1.97887e-05
807	1.97887e-05
808	1.9908e-05
809	1.9908e-05
810	1.97887e-05
811	1.96695e-05
812	1.94311e-05
813	1.93119e-05
814	1.93119e-05
815	1.91927e-05
816	1.90735e-05
817	1.89543e-05
818	1.88351e-05
819	1.88351e-05
820	1.89543e-05
821	1.89543e-05
822	1.90735e-05
823	1.90735e-05
824	1.89543e-05
825	1.89543e-05
826	1.88351e-05
827	1.87159e-05
828	1.85966e-05
829	1.84774e-05
830	1.85966e-05
831	1.84774e-05
832	1.84774e-05
833	1.83582e-05
834	1.8239e-05
835	1.81198e-05
836	1.81198e-05
837	1.81198e-05
838	1.80006e-05
839	1.80006e-05
840	1.80006e-05
841	1.78814e-05
842	1.78814e-05
843	1.77622e-05
844	1.77622e-05
845	1.77622e-05
846	1.78814e-05
847	1.80006e-05
848	1.8239e-05
849	1.8239e-05
850	1.8239e-05
851	1.80006e-05
852	1.77622e-05
853	1.77622e-05
854	1.81198e-05
855	1.81198e-05
856	1.78814e-05
857	1.75238e-05
858	1.74046e-05
859	1.72853e-05
860	1.72853e-05
861	1.74046e-05
862	1.71661e-05
863	1.69277e-05
864	1.68085e-05
865	1.69277e-05
866	1.70469e-05
867	1.69277e-05
868	1.69277e-05
869	1.70469e-05
870	1.72853e-05
871	1.72853e-05
872	1.70469e-05
873	1.66893e-05
874	1.65701e-05
875	1.65701e-05
876	1.68085e-05
877	1.68085e-05
878	1.65701e-05
879	1.63317e-05
880	1.63317e-05
881	1.64509e-05
882	1.65701e-05
883	1.64509e-05
884	1.64509e-05
885	1.63317e-05
886	1.60933e-05
887	1.60933e-05
888	1.60933e-05
889	1.63317e-05
890	1.64509e-05
891	1.64509e-05
892	1.64509e-05
893	1.64509e-05
894	1.62125e-05
895	1.5974e-05
896	1.58548e-05
897	1.5974e-05
898	1.60933e-05
899	1.5974e-05
900	1.57356e-05
901	1.56164e-05
902	1.56164e-05
903	1.58548e-05
904	1.58548e-05
905	1.58548e-05
906	1.56164e-05
907	1.54972e-05
908	1.52588e-05
909	1.51396e-05
910	1.51396e-05
911	1.52588e-05
912	1.54972e-05
913	1.5378e-05
914	1.52588e-05
915	1.51396e-05
916	1.51396e-05
917	1.51396e-05
918	1.51992e-05
919	1.51396e-05
920	1.50204e-05
921	1.50204e-05
922	1.508e-05
923	1.51396e-05
924	1.51396e-05
925	1.51396e-05
926	1.50204e-05
927	1.49608e-05
928	1.49608e-05
929	1.49012e-05
930	1.49012e-05
931	1.48416e-05
932	1.4782e-05
933	1.47223e-05
934	1.47223e-05
935	1.4782e-05
936	1.46627e-05
937	1.46031e-05
938	1.46031e-05
939	1.46627e-05
940	1.46627e-05
941	1.4782e-05
942	1.47223e-05
943	1.46031e-05
944	1.43647e-05
945	1.42455e-05
946	1.43647e-05
947	1.43051e-05
948	1.43051e-05
949	1.43647e-05
950	1.42455e-05
951	1.40071e-05
952	1.38283e-05
953	1.38283e-05
954	1.38283e-05
955	1.40071e-05
956	1.40071e-05
957	1.37687e-05
958	1.36495e-05
959	1.35899e-05
960	1.35899e-05
961	1.35303e-05
962	1.35899e-05
963	1.35899e-05
964	1.35899e-05
965	1.37091e-05
966	1.37091e-05
967	1.35899e-05
968	1.34706e-05
969	1.3411e-05
970	1.3411e-05
971	1.32918e-05
972	1.32918e-05
973	1.3411e-05
974	1.35899e-05
975	1.37091e-05
976	1.36495e-05
977	1.34706e-05
978	1.32322e-05
979	1.31726e-05
980	1.30534e-05
981	1.30534e-05
982	1.31726e-05
983	1.32322e-05
984	1.32918e-05
985	1.32918e-05
986	1.32322e-05
987	1.32322e-05
988	1.32322e-05
989	1.31726e-05
990	1.30534e-05
991	1.29342e-05
992	1.2815e-05
993	1.2815e-05
994	1.28746e-05
995	1.30534e-05
996	1.32322e-05
997	1.30534e-05
998	1.27554e-05
999	1.26958e-05
